Style,Name,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature 
jigs,jigs_simple_chords_62,Trajectory With Future,0.273499924177944,0.184375,0.3395164387256326,9.250000000000002,0.1125448028673835,0.24193548387096775,"[3, 4, 5]",[],0,217,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_63,Trajectory With Future,0.2166348822802438,0.26785714285714285,0.3348710313146278,12.966666666666665,0.09112396297069077,0.1677790563866513,"[3, 4, 5]",[],0,192,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_66,Trajectory With Future,0.33246254838245926,0.29500000000000004,0.4055458966347946,6.666666666666666,0.08187134502923976,0.28421052631578947,"[3, 4, 5]",[],0,212,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_67,Trajectory With Future,0.30883203628032957,0.275,0.353755028184376,6.333333333333333,0.10526315789473684,0.28421052631578947,"[3, 4, 5]",[],0,228,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_68,Trajectory With Future,0.15372558129297467,0.2615942028985508,0.2592817363359018,12.180854684531145,0.12307692307692308,0.0715522419702484,"[3, 4, 5]",[],0,214,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_69,Trajectory With Future,0.15315385596876616,0.27246376811594203,0.2669478254379176,12.180854684531145,0.12307692307692308,0.0715522419702484,"[3, 4, 5]",[],0,216,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_7,Trajectory With Future,0.24442014012923974,0.2722222222222222,0.31109007854349463,7.833333333333332,0.1206896551724138,0.21120689655172414,"[3, 4, 5]",[],0,185,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_72,Trajectory With Future,0.2139816966358958,0.2375,0.2976329673400711,8.444047619047618,0.1214574898785425,0.14692714692714692,"[3, 4, 5]",[],0,186,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_73,Trajectory With Future,0.20672288570499267,0.25,0.295411209120171,8.93333333333333,0.11097560975609756,0.1524390243902439,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_74,Trajectory With Future,0.25829945708461266,0.24722222222222223,0.4657444450099738,9.349999999999998,0.12184873949579833,0.19202657807308968,"[2, 3, 7]",[],0,233,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_75,Trajectory With Future,0.15723071646065942,0.27364341085271315,0.34883289105873777,12.531457431457424,0.12366946778711484,0.08831038798498124,"[3, 4, 5]",[],0,215,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_78,Trajectory With Future,0.1951951949181424,0.26617647058823524,0.32960720816449524,13.178968253968252,0.12339816071159354,0.13002985074626866,"[2, 3, 7]",[],0,196,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_79,Trajectory With Future,0.1742900495724642,0.25931372549019605,0.26628460839799467,11.56746031746031,0.11759384893713253,0.1041905855338691,"[3, 4, 5]",[],0,214,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_8,Trajectory With Future,0.30602781450052446,0.2583333333333333,0.3207886057134178,6.333333333333333,0.0638401559454191,0.28421052631578947,"[3, 4, 5]",[],0,231,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_80,Trajectory With Future,0.3048386645951036,0.31071428571428567,0.3264340915915667,8.833333333333334,0.06733143399810067,0.25037037037037035,"[2, 3, 7]",[],0,224,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_81,Trajectory With Future,0.11532760090636802,0.256910569105691,0.29723023315041575,14.91438651498214,0.12656214496705295,0.04669551478228688,"[3, 4, 5]",[],0,225,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
jigs,jigs_simple_chords_84,Trajectory With Future,0.213252776180863,0.2630434782608696,0.3300325241785043,10.102380952380948,0.11422558922558922,0.15587761674718195,"[3, 4, 5]",[],0,110,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_85,Trajectory With Future,0.19879100273642644,0.2364197530864198,0.3090669963168238,10.651190476190472,0.11973875181422351,0.1342601787487587,"[3, 4, 5]",[],0,173,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_86,Trajectory With Future,0.261243760266605,0.30196078431372547,0.39073179227730015,9.066666666666665,0.09090909090909091,0.20414673046251994,"[3, 4, 5]",[],0,193,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_87,Trajectory With Future,0.14329084667328942,0.2905228758169935,0.2833825123415018,12.814668664668657,0.12376237623762375,0.06952942485259762,"[3, 4, 5]",[],0,196,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_9,Trajectory With Future,0.20203358125577028,0.26893939393939387,0.2765381170088755,9.133333333333328,0.12181616832779622,0.14651162790697672,"[3, 4, 5]",[],0,208,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_90,Trajectory With Future,0.17502478785079137,0.2935185185185185,0.279868250009558,10.743167943167938,0.12313883299798792,0.09326227636086792,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_91,Trajectory With Future,0.24671872363226913,0.24444444444444444,0.32779802668001423,7.833333333333332,0.1206896551724138,0.21120689655172414,"[3, 4, 5]",[],0,196,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_92,Trajectory With Future,0.1927055160036026,0.24888888888888885,0.3382254122395991,11.313492063492056,0.11922852133255406,0.1284165521453657,"[3, 4, 5]",[],0,196,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_93,Trajectory With Future,0.16051251976381994,0.2461240310077519,0.28543745699835726,12.40302752802752,0.12857142857142856,0.08402000476303882,"[3, 4, 5]",[],0,180,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_96,Trajectory With Future,0.2928105201383899,0.2727272727272727,0.3370562099140585,6.666666666666666,0.1,0.26455026455026454,"[3, 4, 5]",[],0,217,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_97,Trajectory With Future,0.21483016430009133,0.2012820512820513,0.29260167112260205,10.702380952380947,0.12235294117647058,0.14589169000933705,"[3, 4, 5]",[],0,196,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_98,Trajectory With Future,0.23134642604895098,0.32352941176470584,0.32519506083226374,8.149999999999999,0.11931818181818182,0.18040873854827344,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
jigs,jigs_simple_chords_99,Trajectory With Future,0.24005411100505933,0.21742424242424246,0.25866259410491127,10.9,0.07250699488338731,0.18646934460887948,"[2, 3, 7]",[],0,200,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
xmas,morris_simple_chords_1,Trajectory With Future,0.2057062458671218,0.26089743589743586,0.3057135028948545,9.97460317460317,0.12078431372549019,0.12899896800825592,"[3, 4, 5]",[],0,204,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
xmas,morris_simple_chords_12,Trajectory With Future,0.21406694703271367,0.2513888888888889,0.3190051884279208,10.359523809523804,0.12257169287696577,0.14809630459126538,"[3, 4, 5]",[],0,174,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_13,Trajectory With Future,0.23570858312168735,0.2492063492063492,0.3531503424372673,9.344047619047615,0.12073170731707317,0.1653575857792476,"[3, 4, 5]",[],0,156,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_14,Trajectory With Future,0.15345969699624543,0.28371212121212125,0.3017345109792407,12.806024531024521,0.12309542902967122,0.08604402252315138,"[3, 4, 5]",[],0,194,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_15,Trajectory With Future,0.17263750429635769,0.2300925925925926,0.3005940990130637,11.773088023088016,0.1283702213279678,0.10393687425759376,"[3, 4, 5]",[],0,216,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
xmas,morris_simple_chords_18,Trajectory With Future,0.3088320362803295,0.275,0.353755028184376,6.333333333333333,0.10526315789473684,0.28421052631578947,"[3, 4, 5]",[],0,168,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_19,Trajectory With Future,0.3959684198625767,0.21190476190476187,0.49376932591218303,5.5,0.10897435897435898,0.3956043956043956,"[2, 3, 7]",[],0,115,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_2,Trajectory With Future,0.14752467329557414,0.2554347826086957,0.3219298399834154,8.76349206349206,0.026373626373626374,0.06376518218623482,"[3, 4, 5]",[],0,189,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_20,Trajectory With Future,0.14846469662023293,0.261231884057971,0.2735293992044027,12.980266955266947,0.12382987382987383,0.08211345849722233,"[3, 4, 5]",[],0,144,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 2/4>]"
xmas,morris_simple_chords_21,Trajectory With Future,0.13516686694864602,0.21235632183908046,0.24863093863123176,13.593859735036197,0.12295957284515636,0.06600975213327916,"[3, 4, 5]",[],0,140,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_24,Trajectory With Future,0.261870662252294,0.30357142857142855,0.3735518739485543,7.583333333333332,0.11965811965811966,0.22354497354497355,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
xmas,morris_simple_chords_25,Trajectory With Future,0.36531791297712357,0.2619047619047619,0.3858482612060104,5.0,0.0641025641025641,0.34615384615384615,"[3, 4, 5]",[],0,198,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_26,Trajectory With Future,0.2910780589603585,0.34615384615384615,0.4638582979615841,8.166666666666666,0.11833333333333335,0.27428571428571424,"[2, 3, 7]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_27,Trajectory With Future,0.24876550469079994,0.2666666666666666,0.3198663046486992,7.3999999999999995,0.1206896551724138,0.1931034482758621,"[3, 4, 5]",[],0,132,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_3,Trajectory With Future,0.399090969197714,0.26666666666666666,0.4046428571428572,3.5,0.08333333333333333,0.35555555555555557,"[1, 2, 9]",[],0,198,[<music21.meter.TimeSignature 9/8>]
xmas,morris_simple_chords_30,Trajectory With Future,0.2756578175085733,0.28214285714285714,0.3404503280929571,7.816666666666666,0.0718423551756885,0.22354497354497355,"[3, 4, 5]",[],0,199,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>]"
xmas,morris_simple_chords_31,Trajectory With Future,0.2672711363149587,0.3205128205128205,0.3081147317333348,7.166666666666666,0.09000000000000001,0.22153846153846155,"[3, 4, 5]",[],0,168,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
xmas,morris_simple_chords_6,Trajectory With Future,0.3434633723783697,0.2708333333333333,0.3424260772122614,5.333333333333333,0.1142857142857143,0.296969696969697,"[1, 2, 9]",[],0,156,[<music21.meter.TimeSignature 2/2>]
xmas,morris_simple_chords_7,Trajectory With Future,0.2977963077698256,0.28030303030303033,0.3299083264650592,6.583333333333333,0.10396825396825397,0.2506265664160401,"[3, 4, 5]",[],0,160,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,morris_simple_chords_8,Trajectory With Future,0.33823766727519966,0.24259259259259258,0.4216324955908289,6.333333333333333,0.1017156862745098,0.3137254901960784,"[3, 4, 5]",[],0,160,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
xmas,morris_simple_chords_9,Trajectory With Future,0.17894135743646708,0.2729885057471264,0.29986372078298,9.700793650793646,0.12280701754385964,0.10916179337231968,"[3, 4, 5]",[],0,213,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
playford,playford_simple_chords_1,Trajectory With Future,0.31167112806646885,0.29166666666666663,0.3749635070214339,6.333333333333333,0.10526315789473684,0.28421052631578947,"[3, 4, 5]",[],0,84,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
playford,playford_simple_chords_12,Trajectory With Future,0.23939796255664958,0.2708333333333333,0.30017188939209516,7.949999999999999,0.12043010752688171,0.19100169779286927,"[3, 4, 5]",[],0,114,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
playford,playford_simple_chords_13,Trajectory With Future,0.20340016774693256,0.15833333333333333,0.29948302904653595,15.135714285714284,0.0830814876264042,0.15685019206145967,"[2, 3, 7]",[],0,117,"[<music21.meter.TimeSignature 6/4>, <music21.meter.TimeSignature 6/4>]"
playford,playford_simple_chords_14,Trajectory With Future,0.18259130792658085,0.2529761904761904,0.28473789814092576,9.879761904761898,0.13063973063973064,0.11328671328671329,"[3, 4, 5]",[],0,135,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
playford,playford_simple_chords_15,Trajectory With Future,0.30173824644795283,0.16666666666666666,0.3551284486334818,8.166666666666666,0.08222222222222224,0.27428571428571424,"[3, 4, 5]",[],0,176,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
playford,playford_simple_chords_2,Trajectory With Future,0.13507976595329263,0.2534722222222222,0.23467260975691548,11.859546009546001,0.12239641657334825,0.07046251993620414,"[3, 4, 5]",[],0,91,"[<music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
playford,playford_simple_chords_3,Trajectory With Future,0.20531789314058552,0.26190476190476186,0.26570043177244407,8.909523809523806,0.11097560975609756,0.150093808630394,"[3, 4, 5]",[],0,155,"[<music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
playford,playford_simple_chords_6,Trajectory With Future,0.28328380247652785,0.1773809523809524,0.32282533072517544,8.033333333333333,0.0892687559354226,0.22354497354497355,"[3, 4, 5]",[],0,130,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
playford,playford_simple_chords_7,Trajectory With Future,0.2699707269435646,0.2421052631578947,0.48174955142901227,11.083333333333336,0.08630773630773632,0.24324324324324326,"[2, 3, 7]",[],0,129,"[<music21.meter.TimeSignature 3/2>, <music21.meter.TimeSignature 3/2>]"
playford,playford_simple_chords_8,Trajectory With Future,0.259502104317319,0.27380952380952384,0.3000395294297132,7.366666666666666,0.08547008547008547,0.20864197530864198,"[3, 4, 5]",[],0,125,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
playford,playford_simple_chords_9,Trajectory With Future,0.23716118204538997,0.2626984126984127,0.48555278096655274,9.666666666666663,0.1225609756097561,0.16820857863751051,"[2, 3, 7]",[],0,221,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
reels,reels_simple_chords_1,Trajectory With Future,0.1808899568261698,0.3095238095238095,0.3014128844128023,9.881746031746026,0.11851851851851852,0.11626794258373205,"[3, 4, 5]",[],0,213,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_102,Trajectory With Future,0.2957612404043952,0.3333333333333333,0.3401142821255603,6.666666666666666,0.10515873015873016,0.26455026455026454,"[3, 4, 5]",[],0,222,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_103,Trajectory With Future,0.3268598377744031,0.2212121212121212,0.4052636645569663,7.666666666666666,0.11666666666666668,0.31746031746031744,"[2, 3, 7]",[],0,224,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
